feature,importance,target
BB_rate_last14,0.008087070734677567,K_per_9
team_bb_rate_vs_hand_std,0.007861557661156813,K_per_9
team_hr_rate_vs_hand_std,0.007115118928392398,K_per_9
BB_rate_last7,0.006966823380926562,K_per_9
team_h_rate_vs_hand_last10,0.0063470711265867855,K_per_9
pitcher_bb_rate_vs_hand_last10_R,0.006212801591466393,K_per_9
BF_per_IP_std,0.006029643415112273,K_per_9
BB_rate_last10,0.005893705295177012,K_per_9
pitcher_bb_rate_vs_hand_std_L,0.005742431414663644,K_per_9
pitcher_k_rate_vs_hand_std_R,0.005447081515471333,K_per_9
BF_last3,0.005133200763357302,K_per_9
p_tt_bb,0.005008730244675551,K_per_9
days_rest,0.004949377007606609,K_per_9
pitches_last14,0.004808901921422322,K_per_9
team_bb_rate_vs_hand_last10,0.004728851048686321,K_per_9
pitches_last7,0.004703612312992664,K_per_9
pitches_last10,0.004569153714160184,K_per_9
pitcher_k_rate_vs_hand_last10_L,0.004459475045205334,K_per_9
H_last30,0.004436756991513681,K_per_9
pitcher_h_rate_vs_hand_std_L,0.0043013006099374244,K_per_9
park_factor,0.0041751768861734585,K_per_9
pitcher_k_rate_vs_hand_std_L,0.0041055779428915825,K_per_9
pitches_per_BF_std,0.004046766057699243,K_per_9
pitches_per_IP_last10,0.003813898570251722,K_per_9
pitches_per_BF_last10,0.003789919384110343,K_per_9
pitcher_bb_rate_vs_hand_last10_L,0.0037806297241939632,K_per_9
H_rate_last7,0.0036829120200178506,K_per_9
pitches_per_IP_std,0.003599834486448327,K_per_9
H_std,0.003586336157413921,K_per_9
lineup_tt_bb,0.0034948812152994575,K_per_9
matchup_h,0.0034490637783616803,K_per_9
K_last30,0.0034385434244369227,K_per_9
team_hr_rate_vs_hand_last10,0.003436978263942943,K_per_9
pitcher_hr_rate_vs_hand_last10_L,0.0034020285982564805,K_per_9
K_std,0.003334147438413573,K_per_9
BB_rate_std,0.003191879745704879,K_per_9
pitcher_h_rate_vs_hand_std_R,0.003183935904689603,K_per_9
K_last21,0.0031625026238091495,K_per_9
IP_last21,0.003055593549113113,K_per_9
pitcher_k_rate_vs_hand_last10_R,0.0030338704318637506,K_per_9
team_h_rate_vs_hand_std,0.002985586410891447,K_per_9
pitcher_h_rate_vs_hand_last10_R,0.002985584120926283,K_per_9
BF_last10,0.0029833865692817626,K_per_9
pitcher_hr_rate_vs_hand_std_R,0.0029788926043773046,K_per_9
BB_last10,0.0029620694428740793,K_per_9
BF_per_IP_last10,0.0029521961389944737,K_per_9
H_last14,0.0029107966388974746,K_per_9
pitches_std,0.0028695424484692714,K_per_9
pitches_last21,0.0028014960340560996,K_per_9
pitcher_hr_rate_vs_hand_last10_R,0.0027529645025583444,K_per_9
BB_rate_last30,0.0027105097791710994,K_per_9
pitcher_h_rate_vs_hand_last10_L,0.0026498195262254216,K_per_9
starter_pct_last5,0.0025832197896043458,K_per_9
BB_rate_last21,0.002558810476703776,K_per_9
BB_last30,0.0024771337872034893,K_per_9
K_last7,0.002474647345260737,K_per_9
outs_last10,0.002444953565074596,K_per_9
p_tt_hr,0.002441179801384241,K_per_9
BF_last7,0.0024320630706767795,K_per_9
HR_rate_last7,0.0024171944202465634,K_per_9
p_tt_h,0.002367471713154713,K_per_9
team_k_rate_vs_hand_last10,0.0023080050548398246,K_per_9
HR_rate_last10,0.0022884541619859794,K_per_9
H_rate_last21,0.002264500312717959,K_per_9
outs_std,0.0022410378908734024,K_per_9
pitches_last30,0.0021820523437257266,K_per_9
outs_last30,0.0021500857550756976,K_per_9
BB_last7,0.0020773169458278237,K_per_9
H_last21,0.0020700734144113047,K_per_9
BF_last14,0.002063738002911712,K_per_9
outs_last7,0.001998588182974847,K_per_9
BF_last21,0.0019513808581775355,K_per_9
K_last14,0.0019025101644150548,K_per_9
K_last10,0.0018765256377998656,K_per_9
H_last10,0.0018761871658284036,K_per_9
IP_std,0.001842855409610395,K_per_9
H_last7,0.0017993624355884157,K_per_9
matchup_hr,0.0017431651274896073,K_per_9
max_ip_last10,0.0017413870299626195,K_per_9
HR_rate_last14,0.0016903519787978326,K_per_9
outs_last21,0.0016691060208777707,K_per_9
HR_rate_last30,0.00161642244853267,K_per_9
H_rate_last30,0.0015747864110660704,K_per_9
IP_last10,0.001574219683279201,K_per_9
BB_last21,0.0015736867639686697,K_per_9
starter_pct_last10,0.0015521959325339024,K_per_9
pitcher_hr_rate_vs_hand_std_L,0.0014929709940427354,K_per_9
BF_last30,0.0014593722990567746,K_per_9
BF_std,0.0014523674435938947,K_per_9
H_rate_std,0.001404798827075052,K_per_9
IP_last7,0.0013606856506250269,K_per_9
BB_last14,0.0013057262487530647,K_per_9
max_ip_last5,0.0012697727397683709,K_per_9
outs_last14,0.0011657221544423594,K_per_9
HR_std,0.0011176708410332728,K_per_9
BB_std,0.0011057103324848107,K_per_9
H_rate_last10,0.0010374190264410804,K_per_9
H_rate_last14,0.0010283817488520388,K_per_9
HR_rate_std,0.0010082611096809265,K_per_9
HR_rate_last21,0.0009475484643094354,K_per_9
IP_last14,0.0008159974501945788,K_per_9
HR_last21,0.0008158247955190684,K_per_9
HR_last30,0.0007399381295232853,K_per_9
HR_last14,0.0005994414817339971,K_per_9
IP_last30,0.0005900749201556211,K_per_9
HR_last10,0.00044312294689790145,K_per_9
HR_last7,0.0003640372918042016,K_per_9
matchup_bb,0.020120855420827866,BB_per_9
BB_rate_last14,0.014656216837465763,BB_per_9
BB_rate_last30,0.013248755596578121,BB_per_9
H_rate_std,0.012820903211832047,BB_per_9
p_tt_bb,0.01154108066111803,BB_per_9
outs_last10,0.011482037603855133,BB_per_9
pitcher_hr_rate_vs_hand_std_R,0.011481440626084805,BB_per_9
H_rate_last21,0.010976419784128666,BB_per_9
BB_rate_last10,0.010870423167943954,BB_per_9
BB_rate_std,0.010749241337180138,BB_per_9
HR_rate_std,0.010640888474881649,BB_per_9
IP_last10,0.010520066134631634,BB_per_9
pitches_per_BF_std,0.010179290547966957,BB_per_9
HR_rate_last30,0.01002862025052309,BB_per_9
team_hr_rate_vs_hand_std,0.010012187063694,BB_per_9
BF_std,0.0099259652197361,BB_per_9
team_k_rate_vs_hand_std,0.009866278618574142,BB_per_9
K_last10,0.00966159999370575,BB_per_9
lineup_tt_h,0.009621999226510525,BB_per_9
BB_rate_last21,0.009618495590984821,BB_per_9
BF_last30,0.009609873406589031,BB_per_9
K_rate_last21,0.009580643847584724,BB_per_9
pitcher_hr_rate_vs_hand_last10_R,0.009391496889293194,BB_per_9
BB_last21,0.009333251975476742,BB_per_9
K_rate_last10,0.009214217774569988,BB_per_9
H_std,0.009213939309120178,BB_per_9
lineup_tt_bb,0.008806806057691574,BB_per_9
pitches_per_IP_last10,0.008685602806508541,BB_per_9
K_rate_std,0.008629273623228073,BB_per_9
team_k_rate_vs_hand_last10,0.008583487011492252,BB_per_9
pitches_last7,0.00858314149081707,BB_per_9
BB_std,0.008569244295358658,BB_per_9
BF_last3,0.008566654287278652,BB_per_9
HR_rate_last21,0.008509449660778046,BB_per_9
starter_pct_last10,0.008479908108711243,BB_per_9
K_rate_last30,0.008469788357615471,BB_per_9
avg_velocity_std,0.00846470519900322,BB_per_9
pitcher_k_rate_vs_hand_std_L,0.008448772132396698,BB_per_9
IP_last21,0.008434880524873734,BB_per_9
pitcher_h_rate_vs_hand_std_L,0.008355985395610332,BB_per_9
K_last14,0.00827783439308405,BB_per_9
pitcher_bb_rate_vs_hand_last10_R,0.00824327114969492,BB_per_9
pitcher_k_rate_vs_hand_last10_R,0.008207205682992935,BB_per_9
pitches_last21,0.008160526864230633,BB_per_9
HR_last21,0.008091798983514309,BB_per_9
avg_velocity_last7,0.00807146169245243,BB_per_9
pitcher_h_rate_vs_hand_last10_R,0.008030115626752377,BB_per_9
pitches_last3,0.007912978529930115,BB_per_9
pitches_last14,0.007879822514951229,BB_per_9
matchup_h,0.007877944968640804,BB_per_9
pitches_per_BF_last10,0.007864355109632015,BB_per_9
HR_rate_last14,0.007848670706152916,BB_per_9
HR_std,0.0078391432762146,BB_per_9
HR_last10,0.007829451002180576,BB_per_9
K_std,0.007826773449778557,BB_per_9
BF_last10,0.007821955718100071,BB_per_9
HR_rate_last10,0.007815931923687458,BB_per_9
HR_rate_last7,0.007814813405275345,BB_per_9
pitches_last10,0.007797965779900551,BB_per_9
team_h_rate_vs_hand_last10,0.007796895690262318,BB_per_9
K_rate_last7,0.007792871445417404,BB_per_9
p_tt_k,0.007781189866364002,BB_per_9
IP_last7,0.007768397219479084,BB_per_9
H_last30,0.007734574843198061,BB_per_9
pitcher_k_rate_vs_hand_std_R,0.007712218910455704,BB_per_9
IP_last14,0.007699682377278805,BB_per_9
K_last7,0.007657743524760008,BB_per_9
outs_last14,0.007647558115422726,BB_per_9
avg_velocity_last10,0.0076213120482862,BB_per_9
pitcher_k_rate_vs_hand_last10_L,0.007613455876708031,BB_per_9
outs_last3,0.007605803664773703,BB_per_9
BB_last7,0.007570304442197084,BB_per_9
H_last14,0.007557463366538286,BB_per_9
days_rest,0.007539656013250351,BB_per_9
lineup_tt_hr,0.007517547812312841,BB_per_9
IP_std,0.007516094483435154,BB_per_9
BF_per_IP_last10,0.0075074126943945885,BB_per_9
H_rate_last7,0.007480774074792862,BB_per_9
pitches_std,0.00744233001023531,BB_per_9
H_last10,0.007438334170728922,BB_per_9
matchup_k,0.0074347867630422115,BB_per_9
avg_spin_std,0.007410032674670219,BB_per_9
team_bb_rate_vs_hand_std,0.00737389363348484,BB_per_9
team_bb_rate_vs_hand_last10,0.007354088127613068,BB_per_9
pitcher_bb_rate_vs_hand_std_R,0.007352896966040134,BB_per_9
H_rate_last14,0.007336190901696682,BB_per_9
H_last7,0.007329902611672878,BB_per_9
BF_per_IP_std,0.007312147878110409,BB_per_9
team_h_rate_vs_hand_std,0.007303666789084673,BB_per_9
K_last21,0.007282342296093702,BB_per_9
BF_last7,0.007275281939655542,BB_per_9
p_tt_h,0.007231038995087147,BB_per_9
BB_rate_last7,0.007211184129118919,BB_per_9
max_ip_last10,0.0071923863142728806,BB_per_9
BB_last30,0.00715650012716651,BB_per_9
pitcher_hr_rate_vs_hand_last10_L,0.007148248143494129,BB_per_9
pitcher_hr_rate_vs_hand_std_L,0.007129214704036713,BB_per_9
pitches_per_IP_std,0.007122949697077274,BB_per_9
HR_last7,0.007115228101611137,BB_per_9
lineup_tt_k,0.00695435656234622,BB_per_9
H_rate_last10,0.006946554407477379,BB_per_9
BF_last14,0.006871269084513187,BB_per_9
HR_last14,0.006792327854782343,BB_per_9
HR_last30,0.006745530292391777,BB_per_9
BB_last10,0.006740419194102287,BB_per_9
pitcher_bb_rate_vs_hand_last10_L,0.0067293597385287285,BB_per_9
max_ip_last5,0.006653676740825176,BB_per_9
matchup_hr,0.006599208805710077,BB_per_9
team_hr_rate_vs_hand_last10,0.006598108913749456,BB_per_9
pitcher_h_rate_vs_hand_std_R,0.006583116482943296,BB_per_9
BB_last14,0.00653081526979804,BB_per_9
K_rate_last14,0.006426426116377115,BB_per_9
pitches_last30,0.006367577705532312,BB_per_9
pitcher_bb_rate_vs_hand_std_L,0.0063000814989209175,BB_per_9
p_tt_hr,0.006194981746375561,BB_per_9
starter_pct_last5,0.006171306595206261,BB_per_9
H_last21,0.006041688844561577,BB_per_9
outs_last7,0.005973772145807743,BB_per_9
pitcher_h_rate_vs_hand_last10_L,0.0059188189916312695,BB_per_9
park_factor,0.005724880378693342,BB_per_9
BF_last21,0.005599536933004856,BB_per_9
IP_last30,0.005296638701111078,BB_per_9
H_rate_last30,0.0,BB_per_9
outs_std,0.0,BB_per_9
K_last30,0.0,BB_per_9
outs_last21,0.0,BB_per_9
outs_last30,0.0,BB_per_9
avg_velocity_last7,0.07844034836171968,H_per_9
p_tt_k,0.07070960275239752,H_per_9
avg_velocity_std,0.04161284179684145,H_per_9
K_rate_last21,0.04084795461209605,H_per_9
avg_velocity_last10,0.03767639799362624,H_per_9
K_rate_last7,0.031609041165535166,H_per_9
K_rate_last10,0.028367738914245252,H_per_9
team_hr_rate_vs_hand_std,0.025085864073690657,H_per_9
pitcher_k_rate_vs_hand_std_L,0.021665297426263472,H_per_9
K_rate_last30,0.020712270640262577,H_per_9
K_rate_std,0.01796762708882055,H_per_9
avg_spin_std,0.016876966160978165,H_per_9
team_k_rate_vs_hand_last10,0.01680359538550981,H_per_9
matchup_h,0.015222042095385942,H_per_9
pitcher_h_rate_vs_hand_std_L,0.014327835195045449,H_per_9
pitcher_h_rate_vs_hand_std_R,0.013098235991823836,H_per_9
team_h_rate_vs_hand_std,0.01277021385934949,H_per_9
team_h_rate_vs_hand_last10,0.012682452822371579,H_per_9
pitcher_k_rate_vs_hand_last10_L,0.012139813897065279,H_per_9
team_hr_rate_vs_hand_last10,0.012055376822714561,H_per_9
lineup_tt_h,0.01199569278629811,H_per_9
K_rate_last14,0.011837909080438644,H_per_9
matchup_k,0.011582015600755984,H_per_9
pitcher_k_rate_vs_hand_std_R,0.011094249564346128,H_per_9
matchup_hr,0.0106781405784283,H_per_9
pitcher_h_rate_vs_hand_last10_L,0.010046172885694657,H_per_9
team_k_rate_vs_hand_std,0.009631233665726754,H_per_9
pitcher_hr_rate_vs_hand_std_R,0.009104563812407021,H_per_9
p_tt_hr,0.009039731139098495,H_per_9
pitches_last3,0.00900679095931792,H_per_9
pitcher_h_rate_vs_hand_last10_R,0.008990600721360055,H_per_9
pitcher_k_rate_vs_hand_last10_R,0.008268366542181192,H_per_9
pitcher_hr_rate_vs_hand_last10_R,0.007313726186996225,H_per_9
pitches_per_IP_std,0.007059715692755178,H_per_9
team_bb_rate_vs_hand_std,0.007054666503747581,H_per_9
park_factor,0.006951869278247417,H_per_9
H_rate_last7,0.006882165940869547,H_per_9
pitcher_bb_rate_vs_hand_std_R,0.00645750789757468,H_per_9
pitches_per_BF_last10,0.006194099273853834,H_per_9
BF_last3,0.006071484766077031,H_per_9
K_last7,0.005977999578301205,H_per_9
days_rest,0.005958470575723684,H_per_9
p_tt_h,0.005938602828892383,H_per_9
lineup_tt_bb,0.005798964623796182,H_per_9
pitches_per_IP_last10,0.005761111173363604,H_per_9
team_bb_rate_vs_hand_last10,0.005670611894920854,H_per_9
starter_pct_last10,0.005643978967381259,H_per_9
BF_per_IP_std,0.005593487476131709,H_per_9
lineup_tt_hr,0.005492851236400883,H_per_9
pitches_per_BF_std,0.005438337591079364,H_per_9
BB_rate_last10,0.00536669334870071,H_per_9
H_last10,0.005269590254341297,H_per_9
H_rate_last10,0.005223518727301235,H_per_9
pitches_last7,0.005132711686342828,H_per_9
BF_last7,0.005071693463012628,H_per_9
pitcher_bb_rate_vs_hand_last10_L,0.004837124654194739,H_per_9
lineup_tt_k,0.004711102648020497,H_per_9
H_last7,0.004691417599152542,H_per_9
pitcher_hr_rate_vs_hand_last10_L,0.004585588763336353,H_per_9
K_last14,0.0044647481093758,H_per_9
HR_rate_last7,0.004350942035881319,H_per_9
max_ip_last10,0.004281613114355716,H_per_9
IP_last21,0.0042082708942403,H_per_9
K_last10,0.004184455038185843,H_per_9
p_tt_bb,0.004152077159641405,H_per_9
BB_rate_last21,0.004109220181064721,H_per_9
matchup_bb,0.004077130006590611,H_per_9
K_last30,0.004044103568676186,H_per_9
BF_last14,0.004037268439236374,H_per_9
BF_per_IP_last10,0.0040356681467733115,H_per_9
pitcher_hr_rate_vs_hand_std_L,0.0039865828785158345,H_per_9
K_last21,0.003978472250611067,H_per_9
pitches_last30,0.003762149735531208,H_per_9
K_std,0.0036411852304848624,H_per_9
H_last30,0.0036229612357284026,H_per_9
pitcher_bb_rate_vs_hand_std_L,0.0035927525668320508,H_per_9
BB_rate_last7,0.003452148592213619,H_per_9
H_std,0.003338324127667609,H_per_9
pitcher_bb_rate_vs_hand_last10_R,0.003281217454940868,H_per_9
H_last14,0.0032382222243544988,H_per_9
BF_last30,0.003169962584100616,H_per_9
H_rate_std,0.0030631560611769104,H_per_9
BF_last10,0.003032461115582195,H_per_9
H_last21,0.002986672792666409,H_per_9
BB_last10,0.002953009762559638,H_per_9
HR_rate_last10,0.0028629040561878095,H_per_9
outs_last7,0.0028539044805791012,H_per_9
IP_last30,0.0028429999732392315,H_per_9
H_rate_last30,0.002771352205304015,H_per_9
outs_last21,0.0027453381588384684,H_per_9
H_rate_last14,0.002723317980090521,H_per_9
outs_last30,0.002702195353145367,H_per_9
outs_last3,0.0026585830765730343,H_per_9
pitches_std,0.002620311983894968,H_per_9
max_ip_last5,0.0025761032167580045,H_per_9
BB_rate_last30,0.002516346835511884,H_per_9
IP_last14,0.002491246504191821,H_per_9
pitches_last14,0.002482011341340406,H_per_9
HR_last21,0.0024785651639616475,H_per_9
BB_last7,0.002477012180483616,H_per_9
outs_std,0.002362660693554556,H_per_9
BB_last30,0.0022330627526897123,H_per_9
HR_rate_last14,0.002220683442257374,H_per_9
IP_last10,0.0021749800681828773,H_per_9
BF_std,0.0021707138423635373,H_per_9
IP_last7,0.002125829251515657,H_per_9
BB_rate_last14,0.002100758409290632,H_per_9
IP_std,0.002073116282697322,H_per_9
HR_rate_std,0.0020216906878329304,H_per_9
BB_rate_std,0.0020093065881505744,H_per_9
BB_std,0.0019768945923595905,H_per_9
HR_std,0.0019758453520973564,H_per_9
HR_rate_last30,0.001878596689563226,H_per_9
pitches_last10,0.001820096256796178,H_per_9
BB_last21,0.0015831792334093662,H_per_9
HR_last7,0.001579920964852856,H_per_9
BB_last14,0.0015746524026905144,H_per_9
H_rate_last21,0.0015376664883268542,H_per_9
HR_rate_last21,0.0014639560918904453,H_per_9
outs_last10,0.001461863165001282,H_per_9
pitches_last21,0.001441436213504761,H_per_9
outs_last14,0.0013309682977758735,H_per_9
HR_last30,0.001293604836618576,H_per_9
HR_last14,0.0012202338838407554,H_per_9
HR_last10,0.0005438731628174954,H_per_9
starter_pct_last5,0.0004671287579278241,H_per_9
BF_last21,0.00041423675259318266,H_per_9
avg_velocity_last7,0.04779288582983719,HR_per_9
team_hr_rate_vs_hand_last10,0.04344199575462445,HR_per_9
avg_velocity_std,0.0317505455276017,HR_per_9
matchup_bb,0.02979359544390995,HR_per_9
p_tt_k,0.027228579528459033,HR_per_9
avg_velocity_last10,0.022867931310483338,HR_per_9
avg_spin_std,0.020864162826250643,HR_per_9
lineup_tt_k,0.020195293753228268,HR_per_9
team_bb_rate_vs_hand_std,0.01948300752558957,HR_per_9
matchup_hr,0.01945153632559084,HR_per_9
K_rate_last7,0.01920768380490562,HR_per_9
lineup_tt_h,0.01807855626724948,HR_per_9
p_tt_bb,0.018068835168279798,HR_per_9
matchup_h,0.016869556821849152,HR_per_9
pitcher_k_rate_vs_hand_std_L,0.016665197745780236,HR_per_9
matchup_k,0.016004141771761696,HR_per_9
team_h_rate_vs_hand_last10,0.015395477651574193,HR_per_9
team_k_rate_vs_hand_std,0.015316608069991095,HR_per_9
lineup_tt_hr,0.015029975387260922,HR_per_9
pitcher_k_rate_vs_hand_last10_L,0.014792582591204565,HR_per_9
K_rate_last10,0.014580989636575396,HR_per_9
pitches_per_BF_last10,0.013854008056969652,HR_per_9
pitcher_k_rate_vs_hand_std_R,0.013649239849384986,HR_per_9
pitcher_k_rate_vs_hand_last10_R,0.012222425874206815,HR_per_9
p_tt_hr,0.01198796358037472,HR_per_9
BB_rate_last7,0.0117952077473232,HR_per_9
pitches_last7,0.01161974298465243,HR_per_9
pitches_last3,0.011604426575310588,HR_per_9
pitches_per_BF_std,0.011508435526274998,HR_per_9
pitcher_hr_rate_vs_hand_std_R,0.011318842191173469,HR_per_9
team_bb_rate_vs_hand_last10,0.010661035603612362,HR_per_9
team_hr_rate_vs_hand_std,0.010616086052672289,HR_per_9
K_rate_last14,0.010418480295702545,HR_per_9
team_h_rate_vs_hand_std,0.010065476356356247,HR_per_9
p_tt_h,0.009427012071290961,HR_per_9
K_rate_last30,0.009243645522595812,HR_per_9
pitches_per_IP_last10,0.008367276329912505,HR_per_9
pitcher_bb_rate_vs_hand_std_L,0.008221451007937058,HR_per_9
H_rate_last10,0.00816444739638004,HR_per_9
BF_last7,0.008142973662473229,HR_per_9
lineup_tt_bb,0.007926204414153483,HR_per_9
pitcher_h_rate_vs_hand_std_R,0.007637684297227589,HR_per_9
team_k_rate_vs_hand_last10,0.007600717894667358,HR_per_9
K_rate_last21,0.007585262852348142,HR_per_9
pitcher_h_rate_vs_hand_last10_L,0.007523736749639511,HR_per_9
pitcher_h_rate_vs_hand_std_L,0.007473551779955874,HR_per_9
H_last7,0.007439804481910268,HR_per_9
H_last10,0.007335216738134109,HR_per_9
pitcher_bb_rate_vs_hand_last10_R,0.007322274908086348,HR_per_9
K_rate_std,0.006910562776185134,HR_per_9
pitcher_bb_rate_vs_hand_last10_L,0.006864399285047525,HR_per_9
pitcher_hr_rate_vs_hand_last10_L,0.006732742570443819,HR_per_9
BF_per_IP_std,0.006260811926167617,HR_per_9
HR_rate_last10,0.006069714383815668,HR_per_9
pitches_last14,0.006057258658461657,HR_per_9
BB_rate_last10,0.005911990162929189,HR_per_9
pitcher_h_rate_vs_hand_last10_R,0.005909600476521926,HR_per_9
BF_last3,0.005882869015616671,HR_per_9
HR_rate_last7,0.005792130158881109,HR_per_9
BB_rate_last30,0.005607621417947899,HR_per_9
BF_per_IP_last10,0.005573983774549842,HR_per_9
BB_rate_std,0.005542182655676757,HR_per_9
max_ip_last10,0.005321687832247478,HR_per_9
pitcher_bb_rate_vs_hand_std_R,0.005137096059647051,HR_per_9
BB_rate_last14,0.005066148375175718,HR_per_9
pitcher_hr_rate_vs_hand_last10_R,0.004980586797602595,HR_per_9
HR_std,0.004869782225708979,HR_per_9
pitches_last10,0.004749591030376343,HR_per_9
HR_last14,0.00432159324317106,HR_per_9
BF_last10,0.0042741650152161815,HR_per_9
K_last10,0.004262808168141823,HR_per_9
BB_rate_last21,0.004256703013353214,HR_per_9
H_rate_last7,0.004189945347602029,HR_per_9
pitches_per_IP_std,0.004184736366613456,HR_per_9
HR_last30,0.004173009505922473,HR_per_9
outs_last7,0.00412867201141029,HR_per_9
K_last7,0.003879227857663166,HR_per_9
HR_rate_last14,0.0038782882754519214,HR_per_9
HR_last21,0.0038149699354474626,HR_per_9
IP_last10,0.003717995640716776,HR_per_9
pitcher_hr_rate_vs_hand_std_L,0.0036875909978046407,HR_per_9
outs_last3,0.003627447260161532,HR_per_9
H_rate_last14,0.0034894249329529407,HR_per_9
BB_last10,0.003479843688967848,HR_per_9
IP_last7,0.0034306420846198504,HR_per_9
pitches_std,0.0032780768912921312,HR_per_9
days_rest,0.0032632572932266178,HR_per_9
HR_last10,0.0032167545224732496,HR_per_9
starter_pct_last10,0.0031508220232705376,HR_per_9
max_ip_last5,0.0029607354392161196,HR_per_9
H_rate_last30,0.002869516044949864,HR_per_9
outs_last10,0.0027855167264550056,HR_per_9
K_last21,0.0027738076512035786,HR_per_9
H_std,0.002751192822260187,HR_per_9
pitches_last30,0.002730303121197346,HR_per_9
K_std,0.0026704676776449264,HR_per_9
K_last14,0.002665545723448933,HR_per_9
HR_rate_std,0.0026023721644900123,HR_per_9
H_last30,0.0025717931561611467,HR_per_9
BB_last21,0.0025304821936801207,HR_per_9
park_factor,0.002527555550422647,HR_per_9
H_last14,0.002515144711413275,HR_per_9
K_last30,0.0024515959455314465,HR_per_9
outs_last14,0.002384690500213841,HR_per_9
H_last21,0.0023520034921886393,HR_per_9
BB_last30,0.0023177324415179627,HR_per_9
HR_rate_last21,0.0022953624834501827,HR_per_9
HR_rate_last30,0.0022751082982213366,HR_per_9
IP_last30,0.002267628437999348,HR_per_9
H_rate_last21,0.0021320434340972054,HR_per_9
BF_last21,0.002062456232704127,HR_per_9
IP_last14,0.0020281088930511,HR_per_9
BB_last7,0.0019874866757942423,HR_per_9
pitches_last21,0.00197193777270232,HR_per_9
H_rate_std,0.0019336874588377143,HR_per_9
BB_last14,0.001689031221344857,HR_per_9
BF_std,0.0016090550978404602,HR_per_9
BF_last14,0.0015903766395178676,HR_per_9
starter_pct_last5,0.0015227559013657466,HR_per_9
outs_last30,0.001461331308536093,HR_per_9
HR_last7,0.0011590458752308863,HR_per_9
IP_std,0.0010598332149524762,HR_per_9
BB_std,0.0010019914401426593,HR_per_9
outs_std,0.0009601943893182671,HR_per_9
outs_last21,0.000942988922299401,HR_per_9
BF_last30,0.0006490113741277086,HR_per_9
IP_last21,0.00038160636525519164,HR_per_9
