team,game_date,pitcher_hand_split,PA,K,BB,HR,H,team_k_rate_vs_hand,team_bb_rate_vs_hand,team_hr_rate_vs_hand,team_h_rate_vs_hand,team_hand_key,team_k_rate_vs_hand_last7,team_bb_rate_vs_hand_last7,team_hr_rate_vs_hand_last7,team_h_rate_vs_hand_last7,team_k_rate_vs_hand_last10,team_bb_rate_vs_hand_last10,team_hr_rate_vs_hand_last10,team_h_rate_vs_hand_last10,team_k_rate_vs_hand_last14,team_bb_rate_vs_hand_last14,team_hr_rate_vs_hand_last14,team_h_rate_vs_hand_last14,team_k_rate_vs_hand_last21,team_bb_rate_vs_hand_last21,team_hr_rate_vs_hand_last21,team_h_rate_vs_hand_last21,team_k_rate_vs_hand_last30,team_bb_rate_vs_hand_last30,team_hr_rate_vs_hand_last30,team_h_rate_vs_hand_last30,team_k_rate_vs_hand_std,team_bb_rate_vs_hand_std,team_hr_rate_vs_hand_std,team_h_rate_vs_hand_std
PIT,2026-03-19,R,8,3,1,0,1,0.3750,0.1250,0.0000,0.1250,PIT_vs_R,0.3056,0.1002,0.0343,0.2150,0.3056,0.1002,0.0343,0.2150,0.3056,0.1002,0.0343,0.2150,0.3056,0.1002,0.0343,0.2150,0.3056,0.1002,0.0343,0.2150,0.3056,0.1002,0.0343,0.2150
PIT,2026-03-20,R,13,6,0,0,2,0.4615,0.0000,0.0000,0.1538,PIT_vs_R,0.3194,0.1052,0.0274,0.1970,0.3194,0.1052,0.0274,0.1970,0.3194,0.1052,0.0274,0.1970,0.3194,0.1052,0.0274,0.1970,0.3194,0.1052,0.0274,0.1970,0.3194,0.1052,0.0274,0.1970
PIT,2026-03-21,R,37,5,6,2,9,0.1351,0.1622,0.0541,0.2432,PIT_vs_R,0.3431,0.0877,0.0228,0.1898,0.3431,0.0877,0.0228,0.1898,0.3431,0.0877,0.0228,0.1898,0.3431,0.0877,0.0228,0.1898,0.3431,0.0877,0.0228,0.1898,0.3431,0.0877,0.0228,0.1898
PIT,2026-03-22,R,34,10,2,2,5,0.2941,0.0588,0.0588,0.1471,PIT_vs_R,0.3134,0.0983,0.0273,0.1975,0.3134,0.0983,0.0273,0.1975,0.3134,0.0983,0.0273,0.1975,0.3134,0.0983,0.0273,0.1975,0.3134,0.0983,0.0273,0.1975,0.3134,0.0983,0.0273,0.1975
PIT,2026-03-23,R,31,4,2,0,5,0.1290,0.0645,0.0000,0.1613,PIT_vs_R,0.2840,0.0924,0.0214,0.1756,0.3110,0.0934,0.0312,0.1912,0.3110,0.0934,0.0312,0.1912,0.3110,0.0934,0.0312,0.1912,0.3110,0.0934,0.0312,0.1912,0.3110,0.0934,0.0312,0.1912
PIT,2026-03-26,R,37,10,0,3,10,0.2703,0.0000,0.0811,0.2703,PIT_vs_R,0.2548,0.0957,0.0214,0.1689,0.2908,0.0902,0.0278,0.1878,0.2908,0.0902,0.0278,0.1878,0.2908,0.0902,0.0278,0.1878,0.2908,0.0902,0.0278,0.1878,0.2908,0.0902,0.0278,0.1878
PIT,2026-03-28,R,17,3,2,0,4,0.1765,0.1176,0.0000,0.2353,PIT_vs_R,0.2696,0.0798,0.0330,0.1837,0.2887,0.0811,0.0331,0.1961,0.2887,0.0811,0.0331,0.1961,0.2887,0.0811,0.0331,0.1961,0.2887,0.0811,0.0331,0.1961,0.2887,0.0811,0.0331,0.1961
PIT,2026-03-29,R,32,9,4,1,4,0.2812,0.1250,0.0312,0.1250,PIT_vs_R,0.2631,0.0754,0.0277,0.1909,0.2564,0.0829,0.0231,0.1896,0.2785,0.0845,0.0301,0.1997,0.2785,0.0845,0.0301,0.1997,0.2785,0.0845,0.0301,0.1997,0.2785,0.0845,0.0301,0.1997
PIT,2026-03-30,R,35,11,5,0,4,0.3143,0.1429,0.0000,0.1143,PIT_vs_R,0.2497,0.0754,0.0322,0.1909,0.2512,0.0912,0.0262,0.1813,0.2788,0.0878,0.0302,0.1934,0.2788,0.0878,0.0302,0.1934,0.2788,0.0878,0.0302,0.1934,0.2788,0.0878,0.0302,0.1934
PIT,2026-03-31,R,5,1,0,1,2,0.2000,0.0000,0.2000,0.4000,PIT_vs_R,0.2287,0.0959,0.0322,0.1852,0.2659,0.0944,0.0262,0.1760,0.2815,0.0921,0.0279,0.1873,0.2815,0.0921,0.0279,0.1873,0.2815,0.0921,0.0279,0.1873,0.2815,0.0921,0.0279,0.1873
PIT,2026-04-01,R,17,5,2,1,4,0.2941,0.1176,0.0588,0.2353,PIT_vs_R,0.2379,0.0727,0.0530,0.2076,0.2637,0.0796,0.0425,0.1975,0.2757,0.0855,0.0402,0.2025,0.2757,0.0855,0.0402,0.2025,0.2757,0.0855,0.0402,0.2025,0.2757,0.0855,0.0402,0.2025
PIT,2026-04-03,R,28,8,3,0,6,0.2857,0.1071,0.0000,0.2143,PIT_vs_R,0.2379,0.0811,0.0530,0.2202,0.2556,0.0789,0.0484,0.2086,0.2610,0.0868,0.0372,0.1979,0.2769,0.0876,0.0414,0.2047,0.2769,0.0876,0.0414,0.2047,0.2769,0.0876,0.0414,0.2047
PIT,2026-04-04,R,37,5,6,0,7,0.1351,0.1622,0.0000,0.1892,PIT_vs_R,0.2603,0.0872,0.0530,0.2278,0.2380,0.0896,0.0484,0.2146,0.2576,0.0914,0.0372,0.1983,0.2774,0.0889,0.0388,0.2053,0.2774,0.0889,0.0388,0.2053,0.2774,0.0889,0.0388,0.2053
PIT,2026-04-05,R,16,1,2,1,6,0.0625,0.1250,0.0625,0.3750,PIT_vs_R,0.2410,0.1104,0.0414,0.2162,0.2380,0.0896,0.0430,0.2092,0.2553,0.0951,0.0372,0.1999,0.2691,0.0932,0.0365,0.2044,0.2691,0.0932,0.0365,0.2044,0.2691,0.0932,0.0365,0.2044
PIT,2026-04-06,R,36,6,5,0,7,0.1667,0.1389,0.0000,0.1944,PIT_vs_R,0.2247,0.1114,0.0504,0.2362,0.2149,0.0962,0.0434,0.2320,0.2439,0.0934,0.0390,0.2135,0.2576,0.0949,0.0380,0.2138,0.2576,0.0949,0.0380,0.2138,0.2576,0.0949,0.0380,0.2138
PIT,2026-04-07,R,26,8,1,0,6,0.3077,0.0385,0.0000,0.2308,PIT_vs_R,0.2083,0.1134,0.0459,0.2461,0.2186,0.1036,0.0434,0.2353,0.2290,0.0944,0.0390,0.2185,0.2528,0.0973,0.0360,0.2128,0.2528,0.0973,0.0360,0.2128,0.2528,0.0973,0.0360,0.2128
PIT,2026-04-08,R,31,6,3,0,5,0.1935,0.0968,0.0000,0.1613,PIT_vs_R,0.2074,0.0985,0.0459,0.2627,0.2224,0.1075,0.0353,0.2314,0.2180,0.0972,0.0390,0.2240,0.2556,0.0943,0.0342,0.2137,0.2556,0.0943,0.0342,0.2137,0.2556,0.0943,0.0342,0.2137
PIT,2026-04-10,R,4,1,0,0,0,0.2500,0.0000,0.0000,0.0000,PIT_vs_R,0.2065,0.1123,0.0173,0.2286,0.2241,0.1054,0.0353,0.2240,0.2222,0.0925,0.0352,0.2181,0.2526,0.0944,0.0326,0.2112,0.2526,0.0944,0.0326,0.2112,0.2526,0.0944,0.0326,0.2112
PIT,2026-04-11,R,40,9,5,0,11,0.2250,0.1250,0.0000,0.2750,PIT_vs_R,0.2002,0.0955,0.0089,0.1950,0.2210,0.0929,0.0321,0.2115,0.2190,0.0883,0.0310,0.2076,0.2407,0.0897,0.0278,0.1969,0.2525,0.0901,0.0311,0.2016,0.2525,0.0901,0.0311,0.2016
PIT,2026-04-12,R,33,13,3,3,6,0.3939,0.0909,0.0909,0.1818,PIT_vs_R,0.1915,0.0980,0.0089,0.2037,0.2120,0.0911,0.0321,0.2275,0.2259,0.0926,0.0310,0.2157,0.2355,0.0936,0.0278,0.2001,0.2513,0.0917,0.0297,0.2048,0.2513,0.0917,0.0297,0.2048
PIT,2026-04-13,R,50,9,7,2,16,0.1800,0.1400,0.0400,0.3200,PIT_vs_R,0.2285,0.0879,0.0219,0.2026,0.2314,0.1002,0.0212,0.2057,0.2347,0.0991,0.0317,0.2094,0.2464,0.0927,0.0321,0.2008,0.2572,0.0916,0.0323,0.2039,0.2572,0.0916,0.0323,0.2039
PIT,2026-04-14,R,21,1,3,1,4,0.0476,0.1429,0.0476,0.1905,PIT_vs_R,0.2453,0.0900,0.0187,0.1948,0.2200,0.1024,0.0193,0.2142,0.2350,0.1007,0.0345,0.2155,0.2444,0.0923,0.0323,0.2073,0.2541,0.0936,0.0326,0.2085,0.2541,0.0936,0.0326,0.2085
PIT,2026-04-15,R,33,7,3,0,5,0.2121,0.0909,0.0000,0.1515,PIT_vs_R,0.2283,0.0906,0.0255,0.1942,0.1962,0.1060,0.0241,0.2118,0.2183,0.1020,0.0357,0.2201,0.2288,0.0931,0.0345,0.2104,0.2462,0.0955,0.0332,0.2078,0.2462,0.0955,0.0332,0.2078
PIT,2026-04-16,R,15,2,2,0,4,0.1333,0.1333,0.0000,0.2667,PIT_vs_R,0.2146,0.0981,0.0255,0.1829,0.2039,0.0989,0.0241,0.2080,0.2110,0.0983,0.0357,0.2228,0.2169,0.0975,0.0345,0.2103,0.2449,0.0953,0.0319,0.2057,0.2449,0.0953,0.0319,0.2057
PIT,2026-04-17,R,39,6,5,1,11,0.1538,0.1282,0.0256,0.2821,PIT_vs_R,0.2060,0.1033,0.0255,0.1979,0.2110,0.0997,0.0179,0.1972,0.2062,0.1078,0.0214,0.2133,0.2168,0.0961,0.0320,0.2114,0.2410,0.0966,0.0308,0.2079,0.2410,0.0966,0.0308,0.2079
PIT,2026-04-18,R,47,11,8,2,5,0.2340,0.1702,0.0426,0.1064,PIT_vs_R,0.1923,0.1216,0.0292,0.2382,0.2097,0.0986,0.0204,0.2060,0.1962,0.1085,0.0190,0.2166,0.2101,0.0994,0.0304,0.2178,0.2380,0.0977,0.0306,0.2105,0.2380,0.0977,0.0306,0.2105
PIT,2026-04-19,R,10,3,1,1,2,0.3000,0.1000,0.1000,0.2000,PIT_vs_R,0.1936,0.1281,0.0352,0.2141,0.2023,0.1118,0.0247,0.1935,0.1925,0.1131,0.0221,0.2089,0.2151,0.1044,0.0324,0.2152,0.2378,0.1001,0.0310,0.2070,0.2378,0.1001,0.0310,0.2070
PIT,2026-04-21,R,31,7,1,0,6,0.2258,0.0323,0.0000,0.1935,PIT_vs_R,0.1801,0.1294,0.0365,0.2167,0.2130,0.1121,0.0347,0.1974,0.2043,0.1086,0.0292,0.2097,0.2165,0.1092,0.0333,0.2118,0.2312,0.1001,0.0310,0.2037,0.2398,0.1001,0.0332,0.2068
PIT,2026-04-22,R,29,6,2,0,7,0.2069,0.0690,0.0000,0.2414,PIT_vs_R,0.1867,0.1140,0.0308,0.1987,0.2106,0.1154,0.0347,0.2167,0.2160,0.1020,0.0248,0.1967,0.2189,0.1051,0.0333,0.2099,0.2276,0.0998,0.0310,0.2032,0.2394,0.0980,0.0322,0.2064
PIT,2026-04-23,R,32,11,2,1,5,0.3438,0.0625,0.0312,0.1562,PIT_vs_R,0.2094,0.1034,0.0240,0.2059,0.2088,0.1098,0.0347,0.2134,0.2188,0.0970,0.0248,0.2001,0.2153,0.1025,0.0318,0.2154,0.2289,0.0984,0.0310,0.2057,0.2384,0.0971,0.0312,0.2074
PIT,2026-04-24,R,21,3,2,1,5,0.1429,0.0952,0.0476,0.2381,PIT_vs_R,0.2282,0.0994,0.0285,0.2066,0.2037,0.1069,0.0287,0.2108,0.2214,0.0987,0.0270,0.1947,0.2167,0.0986,0.0333,0.2174,0.2330,0.0956,0.0308,0.2047,0.2415,0.0961,0.0312,0.2059
PIT,2026-04-25,R,31,10,1,0,7,0.3226,0.0323,0.0000,0.2258,PIT_vs_R,0.2296,0.0939,0.0353,0.2025,0.2000,0.1024,0.0295,0.2026,0.2178,0.0986,0.0304,0.2002,0.2140,0.1032,0.0260,0.2097,0.2252,0.0946,0.0324,0.2085,0.2387,0.0961,0.0317,0.2068
PIT,2026-04-26,R,8,4,1,0,1,0.5000,0.1250,0.0000,0.1250,PIT_vs_R,0.2537,0.0802,0.0316,0.1945,0.2275,0.0914,0.0247,0.2062,0.2230,0.1009,0.0304,0.2164,0.2154,0.0991,0.0232,0.2092,0.2206,0.0957,0.0324,0.2109,0.2410,0.0943,0.0308,0.2074
PIT,2026-04-27,R,35,7,2,0,8,0.2000,0.0571,0.0000,0.2286,PIT_vs_R,0.2917,0.0737,0.0256,0.1972,0.2563,0.0948,0.0247,0.2035,0.2426,0.1009,0.0304,0.2056,0.2256,0.0999,0.0232,0.2050,0.2328,0.0944,0.0306,0.2069,0.2480,0.0952,0.0300,0.2051
PIT,2026-04-28,R,31,10,0,3,10,0.3226,0.0000,0.0968,0.3226,PIT_vs_R,0.2774,0.0676,0.0113,0.2012,0.2630,0.0872,0.0247,0.1997,0.2288,0.0985,0.0239,0.2090,0.2287,0.0949,0.0232,0.2069,0.2296,0.0944,0.0286,0.2096,0.2467,0.0942,0.0292,0.2057
PIT,2026-04-29,R,38,8,3,1,8,0.2105,0.0789,0.0263,0.2105,PIT_vs_R,0.2912,0.0630,0.0251,0.2197,0.2799,0.0744,0.0318,0.2038,0.2390,0.0885,0.0280,0.2092,0.2411,0.0890,0.0249,0.2044,0.2361,0.0922,0.0319,0.2150,0.2487,0.0917,0.0309,0.2087
PIT,2026-04-30,R,33,6,5,0,5,0.1818,0.1515,0.0000,0.1515,PIT_vs_R,0.2918,0.0644,0.0289,0.2153,0.2775,0.0652,0.0302,0.2142,0.2506,0.0839,0.0264,0.2106,0.2431,0.0861,0.0261,0.2051,0.2341,0.0948,0.0300,0.2130,0.2477,0.0914,0.0308,0.2088
PIT,2026-05-01,R,42,4,8,4,12,0.0952,0.1905,0.0952,0.2857,PIT_vs_R,0.2686,0.0772,0.0244,0.2146,0.2657,0.0704,0.0202,0.2093,0.2484,0.0883,0.0264,0.2106,0.2372,0.0915,0.0261,0.2014,0.2343,0.0960,0.0300,0.2102,0.2461,0.0929,0.0301,0.2074
PIT,2026-05-02,R,36,5,9,0,11,0.1389,0.2500,0.0000,0.3056,PIT_vs_R,0.2618,0.0908,0.0312,0.2214,0.2526,0.0862,0.0297,0.2185,0.2457,0.0923,0.0332,0.2120,0.2325,0.0960,0.0307,0.2073,0.2281,0.0982,0.0322,0.2156,0.2425,0.0952,0.0316,0.2093
PIT,2026-05-03,R,30,7,3,0,5,0.2333,0.1000,0.0000,0.1667,PIT_vs_R,0.2356,0.1219,0.0312,0.2328,0.2458,0.1043,0.0297,0.2250,0.2446,0.1010,0.0314,0.2136,0.2272,0.1079,0.0307,0.2218,0.2222,0.1017,0.0322,0.2220,0.2401,0.0988,0.0309,0.2115
PIT,2026-05-05,R,3,0,0,0,0,0.0000,0.0000,0.0000,0.0000,PIT_vs_R,0.1975,0.1183,0.0312,0.2387,0.2348,0.1081,0.0266,0.2260,0.2446,0.0960,0.0284,0.2179,0.2276,0.1067,0.0307,0.2167,0.2233,0.1051,0.0255,0.2142,0.2400,0.0988,0.0302,0.2105
PIT,2026-05-06,R,36,7,2,1,7,0.1944,0.0556,0.0278,0.1944,PIT_vs_R,0.1689,0.1101,0.0312,0.2061,0.2205,0.0985,0.0218,0.2022,0.2232,0.0889,0.0212,0.2037,0.2088,0.1024,0.0263,0.2080,0.2135,0.1011,0.0235,0.2063,0.2346,0.0966,0.0295,0.2058
PIT,2026-05-07,R,35,7,3,2,6,0.2000,0.0857,0.0571,0.1714,PIT_vs_R,0.1506,0.1181,0.0213,0.1878,0.2077,0.1009,0.0246,0.1991,0.2209,0.0905,0.0232,0.2037,0.2095,0.0984,0.0258,0.2020,0.2105,0.0994,0.0245,0.2057,0.2338,0.0957,0.0295,0.2056
PIT,2026-05-08,R,9,1,2,0,1,0.1111,0.2222,0.0000,0.1111,PIT_vs_R,0.1491,0.1190,0.0257,0.1822,0.1777,0.0969,0.0303,0.2037,0.2204,0.0917,0.0273,0.1987,0.2168,0.0956,0.0262,0.2011,0.2126,0.0969,0.0264,0.2051,0.2330,0.0955,0.0301,0.2048
PIT,2026-05-09,R,45,10,5,0,17,0.2222,0.1111,0.0000,0.3778,PIT_vs_R,0.1390,0.1291,0.0257,0.1764,0.1688,0.1134,0.0303,0.1920,0.2038,0.1031,0.0251,0.1955,0.2120,0.1019,0.0262,0.1992,0.2143,0.1001,0.0243,0.1963,0.2305,0.0982,0.0294,0.2029
PIT,2026-05-10,R,43,8,6,2,7,0.1860,0.1395,0.0465,0.1628,PIT_vs_R,0.1571,0.1178,0.0121,0.1896,0.1588,0.1246,0.0206,0.1975,0.2095,0.1043,0.0217,0.2055,0.2162,0.1008,0.0262,0.2045,0.2161,0.0992,0.0243,0.2024,0.2303,0.0984,0.0288,0.2064
PIT,2026-05-12,R,36,7,4,0,9,0.1944,0.1111,0.0000,0.2500,PIT_vs_R,0.1639,0.1020,0.0188,0.1692,0.1563,0.1306,0.0227,0.1927,0.1997,0.1119,0.0250,0.2010,0.2177,0.1014,0.0272,0.1988,0.2121,0.1026,0.0258,0.2001,0.2295,0.0993,0.0292,0.2056
PIT,2026-05-13,R,13,3,0,1,1,0.2308,0.0000,0.0769,0.0769,PIT_vs_R,0.1583,0.1036,0.0188,0.1811,0.1576,0.1266,0.0227,0.2025,0.1779,0.1110,0.0250,0.2099,0.2158,0.0986,0.0252,0.2057,0.2121,0.1030,0.0258,0.2031,0.2288,0.0995,0.0286,0.2064
PIT,2026-05-14,R,32,7,3,1,10,0.2188,0.0938,0.0312,0.3125,PIT_vs_R,0.1913,0.1036,0.0298,0.1921,0.1711,0.1075,0.0208,0.1817,0.1801,0.1069,0.0305,0.1991,0.2125,0.0938,0.0241,0.1998,0.2114,0.1030,0.0284,0.2057,0.2288,0.0976,0.0295,0.2039
PIT,2026-05-15,R,35,6,4,2,9,0.1714,0.1143,0.0571,0.2571,PIT_vs_R,0.1948,0.1091,0.0303,0.2089,0.1791,0.0919,0.0240,0.1824,0.1727,0.1136,0.0258,0.1984,0.2122,0.0967,0.0256,0.2055,0.2112,0.1020,0.0295,0.2069,0.2286,0.0975,0.0296,0.2060
PIT,2026-05-17,R,29,9,1,0,5,0.3103,0.0345,0.0000,0.1724,PIT_vs_R,0.1907,0.1131,0.0303,0.2212,0.1729,0.0933,0.0297,0.1914,0.1699,0.1161,0.0280,0.2017,0.2105,0.0989,0.0283,0.2062,0.2038,0.1028,0.0283,0.2094,0.2276,0.0978,0.0301,0.2069
PIT,2026-05-19,R,18,2,2,0,4,0.1111,0.1111,0.0000,0.2222,PIT_vs_R,0.2191,0.0863,0.0303,0.2299,0.2040,0.0968,0.0297,0.2087,0.1791,0.1077,0.0280,0.2032,0.2089,0.0975,0.0268,0.2070,0.2082,0.0993,0.0270,0.2045,0.2291,0.0967,0.0295,0.2063
PIT,2026-05-20,R,39,4,3,1,15,0.1026,0.0769,0.0256,0.3846,PIT_vs_R,0.2033,0.0863,0.0303,0.2077,0.1956,0.1023,0.0269,0.2114,0.1802,0.1021,0.0212,0.1986,0.2074,0.0983,0.0245,0.2062,0.2103,0.0982,0.0254,0.2056,0.2270,0.0969,0.0290,0.2066
PIT,2026-05-21,R,34,9,2,1,7,0.2647,0.0588,0.0294,0.2059,PIT_vs_R,0.1913,0.0774,0.0273,0.2394,0.1859,0.1015,0.0237,0.2327,0.1776,0.0897,0.0230,0.2043,0.1969,0.1004,0.0257,0.2138,0.2066,0.0977,0.0263,0.2133,0.2248,0.0966,0.0289,0.2097
PIT,2026-05-22,R,33,11,1,0,6,0.3333,0.0303,0.0000,0.1818,PIT_vs_R,0.2014,0.0699,0.0315,0.2331,0.2012,0.0851,0.0267,0.2422,0.1799,0.0868,0.0251,0.2071,0.1857,0.0973,0.0271,0.2176,0.2110,0.0952,0.0272,0.2113,0.2255,0.0959,0.0290,0.2097
PIT,2026-05-23,R,11,5,3,0,0,0.4545,0.2727,0.0000,0.0000,PIT_vs_R,0.2160,0.0742,0.0205,0.2481,0.2123,0.0770,0.0267,0.2226,0.2037,0.0889,0.0251,0.2201,0.1921,0.0960,0.0271,0.2154,0.2170,0.0920,0.0264,0.2080,0.2273,0.0948,0.0285,0.2092
PIT,2026-05-24,R,33,10,3,3,5,0.3030,0.0909,0.0909,0.1515,PIT_vs_R,0.2497,0.0998,0.0160,0.2034,0.2392,0.0904,0.0220,0.2064,0.2222,0.1044,0.0231,0.2062,0.1984,0.1090,0.0225,0.2000,0.2243,0.0954,0.0250,0.2044,0.2311,0.0978,0.0280,0.2057
PIT,2026-05-25,R,34,9,2,1,8,0.2647,0.0588,0.0294,0.2353,PIT_vs_R,0.2685,0.0965,0.0209,0.1884,0.2501,0.0883,0.0311,0.1965,0.2296,0.1048,0.0256,0.2048,0.2028,0.1096,0.0256,0.1972,0.2244,0.0951,0.0247,0.2028,0.2323,0.0977,0.0290,0.2048
PIT,2026-05-26,R,4,1,0,1,1,0.2500,0.0000,0.2500,0.2500,PIT_vs_R,0.2620,0.0999,0.0251,0.1973,0.2535,0.0942,0.0264,0.2123,0.2406,0.0931,0.0277,0.2136,0.2067,0.1051,0.0270,0.2012,0.2257,0.0960,0.0256,0.2042,0.2328,0.0970,0.0290,0.2053
PIT,2026-05-27,R,32,8,4,2,6,0.2500,0.1250,0.0625,0.1875,PIT_vs_R,0.2818,0.0841,0.0608,0.2013,0.2566,0.0848,0.0483,0.2061,0.2426,0.0852,0.0455,0.2045,0.2141,0.0961,0.0344,0.1995,0.2272,0.0937,0.0340,0.2045,0.2331,0.0955,0.0325,0.2060
PIT,2026-05-28,R,29,5,3,1,5,0.1724,0.1034,0.0345,0.1724,PIT_vs_R,0.3029,0.0909,0.0660,0.1731,0.2644,0.0859,0.0488,0.1991,0.2471,0.0842,0.0467,0.2063,0.2194,0.0901,0.0374,0.1939,0.2240,0.0958,0.0350,0.2055,0.2333,0.0960,0.0330,0.2057
PIT,2026-05-29,R,32,11,3,1,6,0.3438,0.0938,0.0312,0.1875,PIT_vs_R,0.2897,0.0973,0.0668,0.1684,0.2506,0.0928,0.0522,0.1991,0.2456,0.0836,0.0491,0.2007,0.2165,0.0903,0.0390,0.1942,0.2250,0.0960,0.0346,0.2033,0.2324,0.0961,0.0330,0.2052
PIT,2026-05-30,R,37,4,4,3,13,0.1081,0.1081,0.0811,0.3514,PIT_vs_R,0.2912,0.1064,0.0712,0.1692,0.2739,0.0911,0.0554,0.1957,0.2536,0.0903,0.0459,0.2086,0.2328,0.0947,0.0405,0.2031,0.2257,0.0981,0.0356,0.2020,0.2341,0.0960,0.0330,0.2049
PIT,2026-05-31,R,39,10,5,2,8,0.2564,0.1282,0.0513,0.2051,PIT_vs_R,0.2417,0.0829,0.0828,0.2194,0.2745,0.0942,0.0609,0.1923,0.2457,0.0913,0.0494,0.2114,0.2287,0.0972,0.0430,0.2106,0.2127,0.0975,0.0383,0.2096,0.2322,0.0962,0.0337,0.2071
PIT,2026-06-02,R,39,10,6,3,13,0.2564,0.1538,0.0769,0.3333,PIT_vs_R,0.2351,0.0882,0.0771,0.2270,0.2736,0.1011,0.0631,0.1923,0.2518,0.0923,0.0490,0.2077,0.2314,0.0993,0.0428,0.2122,0.2146,0.0999,0.0400,0.2088,0.2325,0.0967,0.0340,0.2071
PIT,2026-06-03,R,36,9,5,2,10,0.2500,0.1389,0.0556,0.2778,PIT_vs_R,0.2339,0.1018,0.0839,0.2410,0.2659,0.1135,0.0708,0.2074,0.2479,0.1009,0.0545,0.2192,0.2383,0.0960,0.0464,0.2228,0.2123,0.1050,0.0394,0.2092,0.2329,0.0975,0.0346,0.2089
PIT,2026-06-04,R,31,5,3,1,8,0.1613,0.0968,0.0323,0.2581,PIT_vs_R,0.2339,0.1216,0.0562,0.2450,0.2455,0.1001,0.0763,0.2352,0.2579,0.1028,0.0585,0.2232,0.2397,0.0973,0.0491,0.2180,0.2137,0.1070,0.0403,0.2114,0.2331,0.0981,0.0349,0.2099
PIT,2026-06-05,R,10,1,1,0,1,0.1000,0.1000,0.0000,0.1000,PIT_vs_R,0.2212,0.1176,0.0518,0.2551,0.2313,0.1007,0.0705,0.2458,0.2621,0.1043,0.0589,0.2141,0.2385,0.0953,0.0484,0.2225,0.2130,0.1052,0.0414,0.2150,0.2321,0.0981,0.0349,0.2106
PIT,2026-06-06,R,30,5,2,0,8,0.1667,0.0667,0.0000,0.2667,PIT_vs_R,0.2109,0.1171,0.0469,0.2447,0.2148,0.1048,0.0675,0.2323,0.2503,0.1072,0.0568,0.2065,0.2340,0.0948,0.0484,0.2154,0.2131,0.1022,0.0382,0.2088,0.2303,0.0981,0.0344,0.2091
PIT,2026-06-07,R,36,8,4,1,5,0.2222,0.1111,0.0278,0.1389,PIT_vs_R,0.1856,0.1132,0.0424,0.2560,0.2065,0.1115,0.0425,0.2340,0.2384,0.1098,0.0568,0.2126,0.2309,0.0979,0.0447,0.2244,0.2141,0.0961,0.0382,0.2075,0.2294,0.0977,0.0339,0.2098
PIT,2026-06-09,R,9,6,2,0,0,0.6667,0.2222,0.0000,0.0000,PIT_vs_R,0.2019,0.1136,0.0348,0.2257,0.2037,0.1101,0.0391,0.2291,0.2218,0.0983,0.0588,0.2225,0.2311,0.0988,0.0446,0.2162,0.2137,0.0964,0.0392,0.2066,0.2293,0.0979,0.0338,0.2089
PIT,2026-06-10,R,34,6,5,2,9,0.1765,0.1471,0.0588,0.2647,PIT_vs_R,0.2605,0.1271,0.0275,0.1964,0.2532,0.1220,0.0356,0.2119,0.2478,0.1076,0.0523,0.2117,0.2547,0.1039,0.0418,0.2039,0.2359,0.1038,0.0392,0.2066,0.2352,0.0995,0.0334,0.2061
PIT,2026-06-11,R,12,3,1,0,6,0.2500,0.0833,0.0000,0.5000,PIT_vs_R,0.2490,0.1261,0.0249,0.1866,0.2364,0.1273,0.0384,0.2196,0.2415,0.1139,0.0544,0.2138,0.2483,0.1093,0.0446,0.2083,0.2353,0.1069,0.0402,0.2089,0.2344,0.1001,0.0337,0.2069
PIT,2026-06-12,R,30,7,1,2,5,0.2333,0.0333,0.0667,0.1667,PIT_vs_R,0.2490,0.1182,0.0170,0.2183,0.2506,0.1248,0.0303,0.2345,0.2415,0.1199,0.0366,0.2317,0.2549,0.1079,0.0446,0.2215,0.2370,0.1068,0.0383,0.2198,0.2346,0.0999,0.0333,0.2107
PIT,2026-06-13,R,27,10,3,0,4,0.3704,0.1111,0.0000,0.1481,PIT_vs_R,0.2593,0.1091,0.0219,0.2053,0.2483,0.1153,0.0318,0.2306,0.2403,0.1133,0.0369,0.2302,0.2611,0.1059,0.0466,0.2112,0.2411,0.1005,0.0405,0.2217,0.2346,0.0991,0.0337,0.2101
PIT,2026-06-14,R,40,12,3,1,8,0.3000,0.0750,0.0250,0.2000,PIT_vs_R,0.2980,0.1107,0.0219,0.2122,0.2597,0.1110,0.0241,0.2121,0.2544,0.1139,0.0344,0.2284,0.2662,0.1084,0.0452,0.2084,0.2460,0.1005,0.0405,0.2140,0.2363,0.0992,0.0333,0.2093
PIT,2026-06-15,R,38,6,3,1,8,0.1579,0.0789,0.0263,0.2105,PIT_vs_R,0.3170,0.1119,0.0255,0.2026,0.2647,0.1047,0.0211,0.2043,0.2513,0.1125,0.0340,0.2293,0.2646,0.1105,0.0464,0.2093,0.2498,0.0984,0.0398,0.2153,0.2371,0.0989,0.0332,0.2092
PIT,2026-06-16,R,34,8,2,2,10,0.2353,0.0588,0.0588,0.2941,PIT_vs_R,0.3078,0.1073,0.0253,0.2129,0.2644,0.1029,0.0205,0.1996,0.2548,0.1105,0.0300,0.2193,0.2505,0.1013,0.0476,0.2193,0.2486,0.0973,0.0407,0.2140,0.2361,0.0987,0.0331,0.2092
